Date,AUD,IOZ-AU,HOW2217AU,SCH0101AU,AAP5529AU,CNA0812AU,ALR2783AU,HOW0035AU,PIM0028AU,DDH0002AU,ANT0002AU,RFA0818AU,ASX6124AU,IVV-AU,IHVV-AU,VEQ-AU,IJP-AU,VGAD-AU,VAE-AU,ETL7377AU,HOW6479AU,GSF6910AU,PIM7802AU,MAQ0633AU,AAP8285AU,FRT0009AU,MUA0002AU,SWI1413AU,ETL0483AU,ETL4207AU,ETL0171AU,IVE-AU,IKO-AU,BLK4709AU,BLK9419AU,VBLD-AU,LAM0044AU,GTU5547AU,TGP0016AU,SAI0004AU,GPEQ-AU,AUS0035AU,EQI4297AU,MAQ5143AU,SCH0038AU,FSM8350AU,ETL2119AU,PIM1038AU,CNA0805AU,ETL6849AU,PER0728AU,WHT5134AU,IAF-AU,AESG-AU,ILB-AU,SSB0122AU,ETL5525AU,FRT0027AU,ETL0018AU,ETL0019AU,CIM0008AU,FLOT-AU,BHYB-AU,ISEC-AU,IOF0127AU,WPC1963AU,CSA0038AU,JBW4379AU,HOW0098AU,IOF0145AU,HOW0052AU,OMF0005AU,ETL0379AU,OMF0018AU,BILL-AU,VGS-AU,IEU-AU,IEM-AU,IZZ-AU,WVOL-AU,VBND-AU,IGB-AU,IHCB-AU,IHHY-AU,IHEB-AU,SSB0495AU,ATCHBM00001,ATCHBM00001_25,ATCHBM00001_50,ATCHBM00001_75,ATCHBM00001_100,ATCHBM00001_125,ATCHBM00001_150,ATCHBM00001_175,ATCHBM00001_200,ATCHBM00001_225,ATCHBM00001_250,ATCHBM00001_275,ATCHBM00001_300,ATCHBM00001_325,ATCHBM00001_350,ATCHBM00001_375,ATCHBM00001_400,ATCHBM00001_425,ATCHBM00001_450,ATCHBM00001_475,ATCHBM00001_500,ATCHBM00001_525,ATCHBM00001_550,ATCHBM00001_575,ATCHBM00001_600,ATCHBM00001_625,ATCHBM00001_650,ATCHBM00001_675,ATCHBM00001_700,ATCHBM00001_725,ATCHBM00001_750,ATCHBM00002,ATCHBM00003,ATCHBM00004,ATCHBM00005,ATCHBM00006,ATCHBM00007,ATCHBM00008,ATCHBM00009,ATCHBM00010,ATCHBM00011,ATCHBM00012,ATCHBM00013,ATCHBM00014,ATCHBM00015,ATCHBM00016,ATCHBM00017,ATCHBM00018,ATCHBM00019,ATCHBM00020,ATCHBM00021,ATCHBM00022,ATCHBM00023,ATCHBM00024,ATCHBM00025,ATCHBM00026,ATCHBM00027,ATCHBM00028,JBW0052AU,A200-AU,VAP-AU,DJRE-AU,IMPQ-AU,IWLD-AU,ETHI-AU,VIF-AU,MICH-AU,CRYP-AU,MOAT-AU,MNRS-AU,RBTZ-AU,BFL0004AU,COL0001AU,PIM5346AU,FID0021AU,FID0026AU,PRM0015AU,PER0072AU,BFL0020AU,SCH0034AU,VAN0003AU,VAN0102AU,BHP-AU,CBA-AU,CSL-AU,NAB-AU,WBC-AU,ANZ-AU,WDS-AU,MQG-AU,WES-AU,TLS-AU,WOW-AU,TCL-AU,RIO-AU,FMG-AU,GMG-AU,ALL-AU,STO-AU,COL-AU,NEM-AU,QBE-AU,BXB-AU,JHX-AU,SUN-AU,S32-AU,XRO-AU,SHL-AU,COH-AU,WTC-AU,SCG-AU,IAG-AU,ORG-AU,CPU-AU,NST-AU,RMD-AU,PLS-AU,MIN-AU,ASX-AU,QAN-AU,APA-AU,TLC-AU,RHC-AU,SGP-AU,BSL-AU,MPL-AU,IGO-AU,MGR-AU,CAR-AU,AKE-AU,AMC-AU,DXS-AU,SEK-AU,EDV-AU,GPT-AU,REA-AU,TWE-AU,SOL-AU,VCX-AU,ALD-AU,ALX-AU,AGL-AU,ORI-AU,AZJ-AU,EVN-AU,NXT-AU,WOR-AU,WHC-AU,LYC-AU,SDF-AU,CWY-AU,IPL-AU,LLC-AU,ALQ-AU,CHC-AU,BEN-AU,LTR-AU,QUB-AU,IEL-AU,JBH-AU,ALU-AU,ILU-AU,TNE-AU,CGF-AU,REH-AU,SVW-AU,VUK-AU,NHF-AU,BOQ-AU,FLT-AU,FPH-AU,A2M-AU,MTS-AU,CNU-AU,PME-AU,SQ2-AU,AWC-AU,AMP-AU,RWC-AU,DMP-AU,NEC-AU,ANN-AU,DOW-AU,WEB-AU,SFR-AU,ORA-AU,RGN-AU,TLX-AU,NSR-AU,NHC-AU,PPT-AU,CLW-AU,CSR-AU,CTD-AU,AUB-AU,BPT-AU,APE-AU,TAH-AU,PRU-AU,SGM-AU,HVN-AU,ARB-AU,CIA-AU,BKW-AU,PMV-AU,BRG-AU,HUB-AU,TPG-AU,BAP-AU,VEA-AU,CHN-AU,NUF-AU,PDN-AU,DRR-AU,SUL-AU,IFL-AU,CQR-AU,IPH-AU,IRE-AU,DEG-AU,HDN-AU,GNC-AU,BWP-AU,AIA-AU,GOR-AU,CIP-AU,WPR-AU,PNI-AU,CMM-AU,NIC-AU,HLS-AU,IVC-AU,LIC-AU,VNT-AU,BGL-AU,MP1-AU,PXA-AU,360-AU,CCP-AU,INA-AU,CGC-AU,SGR-AU,AVZ-AU,KLS-AU,GUD-AU,BLD-AU,RRL-AU,CRN-AU,LOV-AU,ARF-AU,UMG-AU,MFG-AU,EVT-AU,HMC-AU,MND-AU,NAN-AU,FBU-AU,CXO-AU,KAR-AU,NWL-AU,CNI-AU,NWH-AU,SYA-AU,ELD-AU,SPK-AU,ASK-AU,PNV-AU,CKF-AU,SLR-AU,DHG-AU,ING-AU,CQE-AU,JLG-AU,NWS-AU,BGA-AU,WAF-AU,GOZ-AU,LNK-AU,CMW-AU,IMU-AU,BRN-AU,SYR-AU,LKE-AU,ABG-AU,TRS-AU,29M-AU,5EA-AU,AX1-AU,ADH-AU,ABC-AU,ADT-AU,APM-AU,APX-AU,ARU-AU,AGY-AU,AD8-AU,ABB-AU,ASB-AU,AAC-AU,ACL-AU,AEF-AU,AFG-AU,BBN-AU,BOE-AU,BCB-AU,CXL-AU,COF-AU,CUV-AU,CDA-AU,COE-AU,DBI-AU,DTL-AU,DYL-AU,DXI-AU,DDR-AU,EBO-AU,EHE-AU,FFX-AU,FPR-AU,GEM-AU,GDI-AU,GMD-AU,GRR-AU,GWA-AU,HSN-AU,HAS-AU,HLI-AU,HPI-AU,IMD-AU,IHL-AU,IFM-AU,IDX-AU,INR-AU,JHG-AU,JRV-AU,JDO-AU,JIN-AU,KGN-AU,LLL-AU,MAF-AU,MGH-AU,MYX-AU,MMS-AU,MSB-AU,MNY-AU,MYS-AU,NMT-AU,NEU-AU,NCK-AU,NVX-AU,OFX-AU,OBL-AU,OML-AU,PRN-AU,PTM-AU,PBH-AU,PWH-AU,RMS-AU,RED-AU,RNU-AU,RSG-AU,RIC-AU,RFF-AU,SHV-AU,SSM-AU,SIG-AU,SLX-AU,SDR-AU,SKC-AU,SIQ-AU,SSR-AU,SBM-AU,STX-AU,TLG-AU,TPW-AU,TER-AU,TIE-AU,TYR-AU,URW-AU,VUL-AU,WBT-AU,WGX-AU,ZIP-AU
5/05/2023,0.00012033,0.00373488,-0.00113325,0.00095417,0.00424484,0.00407248,0.00144954,0.00466522,0.00153228,-0.00193399,0.00612315,0.00254807,0.00451381,0.00741026,0.01807966,0.00415814,0.00262649,0.01532463,-0.00875729,0.00504721,-0.00693611,-0.01199213,0.00540981,0.00474233,0.00587483,0.00355623,0.00472148,0.00499319,-0.00645405,-0.00072661,0.00146022,0.0038603,0.00614432,0.01981329,0.01282494,0.00058872,0.00553024,-0.0030023,0.00690347,,0.01478649,-0.00560967,,-0.00821921,,,,0,-0.0013913,,-0.00300805,0,-0.0000263,-0.002964,-0.00034028,0.0000859,-0.00061254,0.00115521,-0.00169959,-0.00219987,0.01451855,0.0000565,-0.000754,0.00011467,-0.00019694,0.00030856,-0.00657905,-0.00032336,-0.0012445,0.0000989,-0.00096184,0.00089469,0.00030856,-0.00138337,0.00012033,0.00469601,0.00316064,0.00251154,0.00225361,-0.0035926,-0.00325478,-0.00025946,-0.00433531,0.00513397,-0.00231329,0.00099394,,0.00000684,0.00001366,0.00002047,0.00002726,0.00003403,0.00004079,0.00004753,0.00005426,0.00006096,0.00006765,0.00007433,0.00008099,0.00008763,0.00009425,0.00010087,0.00010746,0.00011404,0.0001206,0.00012715,0.00013368,0.0001402,0.0001467,0.00015318,0.00015965,0.00016611,0.00017255,0.00017897,0.00018538,0.00019178,0.00019816,0.00129194,0.00043207,0.00014148,-0.00213659,0.00193087,0.00417799,-0.000754,-0.00555959,0.00117367,0.00240652,0.00229956,0.01705885,-0.00507771,0.00352305,0.0042106,0.0084452,0.00257859,0.00307743,0.01252859,0.00038677,0.00346669,0.00154534,0.00039456,0.00037522,0.00277388,0.00072649,0.0000562,0.00185779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/05/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000684,0.00001366,0.00002047,0.00002726,0.00003403,0.00004079,0.00004753,0.00005426,0.00006096,0.00006765,0.00007433,0.00008099,0.00008763,0.00009425,0.00010087,0.00010746,0.00011404,0.0001206,0.00012715,0.00013368,0.0001402,0.0001467,0.00015318,0.00015965,0.00016611,0.00017255,0.00017897,0.00018538,0.00019178,0.00019816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/05/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0.00000684,0.00001366,0.00002047,0.00002726,0.00003403,0.00004079,0.00004753,0.00005426,0.00006096,0.00006765,0.00007433,0.00008099,0.00008763,0.00009425,0.00010087,0.00010746,0.00011404,0.0001206,0.00012715,0.00013368,0.0001402,0.0001467,0.00015318,0.00015965,0.00016611,0.00017255,0.00017897,0.00018538,0.00019178,0.00019816,,,,0,,,0,,,,,,,,,0,,,,,,,,-0.00049342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/05/2023,0.000287,0.00781367,0.00820752,0.00953298,0.01593069,0.00885787,0.00176926,0.00922187,0.00813808,0.00635611,0.0106503,0.0079945,0.00725268,-0.00654169,0.00054642,-0.0069338,-0.00923649,0.00125055,0.00053824,0.00031368,-0.00195573,-0.00498188,-0.0073666,-0.00529189,-0.00253921,0.00204441,0.0011574,-0.00191783,0.00317109,-0.00036391,-0.00538942,-0.00679991,-0.007713,0.00383306,-0.00158269,-0.00980448,,-0.00404817,0.00013986,,-0.00813038,-0.00568097,-0.00435191,0,,,,,0.00092883,,-0.00125751,-0.000096,-0.0039973,-0.00101584,-0.00450647,-0.00394921,-0.00147155,-0.00125831,-0.00158898,-0.00278509,0.00153122,0.00030667,-0.00083712,0.00030267,0.00049179,0.0005147,-0.00345934,0.00043188,-0.00011334,0.00069139,-0.00017505,,0.0005147,0.00108806,0.000287,-0.00535205,-0.00649755,-0.00651811,0.00054985,-0.00684918,-0.00287827,-0.00457894,-0.00037668,-0.00032492,0.0000748,-0.00109,,0.00000684,0.00001366,0.00002047,0.00002726,0.00003403,0.00004079,0.00004753,0.00005426,0.00006096,0.00006765,0.00007433,0.00008099,0.00008763,0.00009425,0.00010087,0.00010746,0.00011404,0.0001206,0.00012715,0.00013368,0.0001402,0.0001467,0.00015318,0.00015965,0.00016611,0.00017255,0.00017897,0.00018538,0.00019178,0.00019816,0.00040834,0.00042302,-0.00241761,-0.00172695,-0.0034986,0.00075651,-0.00083712,-0.00191645,0.00694439,0.00697605,0.00698181,0.00327278,-0.00116716,-0.00411888,-0.00341822,-0.00244798,-0.00323863,-0.00508369,0.00188492,0.0003367,0.00174022,0.00019874,-0.00083542,0.0000249,0.00086438,-0.00089307,0.0000431,0.00766588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/05/2023,0.00010958,-0.00171114,-0.00190579,-0.00201462,-0.01109399,-0.00670067,-0.00044162,-0.00187937,-0.00364155,-0.0030811,-0.00917825,-0.00155873,-0.0011735,0.0009326,-0.00405251,-0.00287538,0.01585961,-0.00307679,-0.00364463,0.00036626,-0.00583191,-0.00345926,-0.00296838,0.00086267,0.0019518,-0.00122401,-0.00142808,0.00083212,-0.00107953,0.00065473,0.00127493,0.0009523,-0.00427334,-0.01527542,-0.00871911,0.0045826,,0,0.0025182,,-0.00456274,0.00370276,0.0002248,0.00686102,,,,,-0.0000576,,-0.00058728,0.00677533,-0.00213948,-0.00182186,-0.00182471,-0.00206852,-0.00110506,-0.00094534,-0.00113679,-0.0011636,0,0.0000807,-0.0005613,0.00012243,0.00068777,0.00020524,-0.00168621,0.00107922,0.00260506,0.00039513,0.00026262,,0.00020524,-0.00039537,0.00010958,0.00096173,-0.00285819,-0.00107504,-0.01061914,0.00264482,-0.00113581,-0.00252725,-0.00453932,-0.00105383,-0.00206963,0.00198807,,0.00000684,0.00001366,0.00002047,0.00002726,0.00003403,0.00004079,0.00004753,0.00005426,0.00006096,0.00006765,0.00007433,0.00008099,0.00008763,0.00009425,0.00010087,0.00010746,0.00011404,0.0001206,0.00012715,0.00013368,0.0001402,0.0001467,0.00015318,0.00015965,0.00016611,0.00017255,0.00017897,0.00018538,0.00019178,0.00019816,-0.00102267,0.0000328,-0.00163442,-0.00079102,-0.00084834,0.00408112,-0.0005613,-0.00399072,-0.00119084,-0.00185188,-0.00553972,-0.01406589,-0.00175543,-0.00139889,0.0014434,-0.0058907,-0.00012412,0.0004278,-0.0028855,0.0000541,-0.00121376,-0.0011609,-0.00120804,-0.00047386,-0.00144637,-0.00119481,0.000026,-0.00269937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2023,0.00011654,0.00014026,-0.0035575,-0.00157689,-0.00010827,0.00334981,-0.00493873,0.00240215,0,-0.00366978,0.00455815,-0.00160707,-0.00242924,0.0036212,0.00407413,-0.00186529,-0.00558535,0.0020449,-0.00376894,0.00669111,0.00298,-0.00456746,0.00375435,0.00222658,-0.00237173,0.00848878,0.00286078,0.00382477,-0.00123475,0.00305566,0.00089131,-0.00262806,0.00071853,0.00317327,0.00536863,0.00368085,,0.00208505,0.0028607,,0.00354344,-0.00214206,0.00190432,-0.00575274,,,,,0,,-0.00142772,-0.00403784,-0.00039143,0.001923,-0.00268405,-0.00034555,0.00172077,-0.00073606,0.00250379,0.00465983,-0.00241104,-0.0000282,0.00090409,0.0000975,-0.00039284,0.00010305,0.00387477,0.00064683,-0.00372751,0.00059246,0.00043758,,0.00010305,-0.00088955,0.00011654,0.00212119,-0.00194132,-0.00161083,-0.0076179,0.00060577,0.00403662,-0.0006219,0.00191025,0.00067849,0.0046016,-0.00198413,,0.00000684,0.00001366,0.00002047,0.00002726,0.00003403,0.00004079,0.00004753,0.00005426,0.00006096,0.00006765,0.00007433,0.00008099,0.00008763,0.00009425,0.00010087,0.00010746,0.00011404,0.0001206,0.00012715,0.00013368,0.0001402,0.0001467,0.00015318,0.00015965,0.00016611,0.00017255,0.00017897,0.00018538,0.00019178,0.00019816,0.00090125,-0.0000718,-0.0003522,0.00229319,-0.00339925,0.00262688,0.00090409,-0.00168968,-0.00098085,-0.00032192,0.00095714,0.00343278,-0.00092529,-0.00226277,0.00222556,0.00404229,0.00181348,0.00074139,0.00162997,0.00039919,0.00056694,0.00090354,0.0006018,0.00065822,0.00061135,0.00064795,0.00000407,-0.00172292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/05/2023,0.00011753,0.00061234,-0.0033958,-0.00183231,0.00118703,0.0024573,0.00133167,-0.00032372,0.00109622,0.00647504,0.0001463,0.00041394,0.00659776,0.00714523,-0.00161028,0.00432681,0.01152275,-0.0008807,0.00677604,0.00700984,0.00863263,0.00614848,0.0060611,0.00630687,0.00551825,0.00693194,0.00713234,0.01311726,0.00927208,0.0083399,0.00604299,0.00618149,-0.00786244,0.00254774,-0.00693057,0.00068594,,0.00135173,-0.00500941,,0.01021177,0.00846732,-0.00201231,0.0192276,,,,-0.000536,0.00074826,,0.00227043,-0.00038666,0.00366718,0.0037389,0.00392574,0.00345619,0.00233219,0.00189387,0.00238401,0.00278315,0.00041278,0.0000968,0.00113689,0.00015723,0,0.00020607,0.00306805,-0.00032364,-0.00113412,0.00029606,0.00026244,,0.00020607,0.00019794,0.00011753,0.00633909,0.00475438,0.00555431,0.01936361,0.00413601,0.00313554,0.00376979,0.00537486,0.00246356,0.00286199,-0.00198807,,0.00000684,0.00001366,0.00002047,0.00002726,0.00003403,0.00004079,0.00004753,0.00005426,0.00006096,0.00006765,0.00007433,0.00008099,0.00008763,0.00009425,0.00010087,0.00010746,0.00011404,0.0001206,0.00012715,0.00013368,0.0001402,0.0001467,0.00015318,0.00015965,0.00016611,0.00017255,0.00017897,0.00018538,0.00019178,0.00019816,0.00017821,0.00015943,0.0024494,0.00192247,0.00234485,-0.00419565,0.00113689,0.004782,-0.00076235,0.0005314,0.00141478,0.00203776,0.00515893,0.00225115,-0.00208428,-0.00295372,0.00545366,0.00408678,-0.00025248,0.00053204,0.00171848,0.00161365,0.00118671,0.00095142,0.00175166,0.0014792,0.00000504,0.00086295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2023,0.0000986,0.00065641,0.00410663,-0.00044296,0.00204731,0.00152636,-0.00257934,0.00155495,0.0006084,0.00909169,0.00239037,-0.00197674,0.00632104,0.00620194,-0.00134705,0.00477936,0.01239144,-0.000094,-0.00034093,0.00928187,0.00494039,-0.00164174,0.00416632,0.00591156,0.00379917,0.00576669,0.00714926,0.00673381,-0.00022925,0.00546586,0.00613314,0.00572856,-0.00573397,0.00481968,-0.00343266,0.01212006,0.00049292,0.00311637,0.0062934,,0.00558711,0.00419815,-0.00773105,0.02096065,,,,0,-0.00028037,,0.0003355,-0.00328311,0.00310855,-0.00201666,0.00681181,0.00344405,0,0.00146957,-0.00158556,-0.00335341,-0.0000587,0.00012096,-0.00027224,0.00011342,-0.00019617,0.00020513,-0.00029612,-0.00129325,-0.0027239,-0.00029597,-0.0007871,0.00134095,0.00020513,0.00138528,0.0000986,0.00593816,0.00497355,-0.0042931,-0.01895606,0.00662103,-0.00304904,0.0037097,-0.00151408,-0.00265898,-0.00297284,0.00099602,,0.00000684,0.00001366,0.00002047,0.00002726,0.00003403,0.00004079,0.00004753,0.00005426,0.00006096,0.00006765,0.00007433,0.00008099,0.00008763,0.00009425,0.00010087,0.00010746,0.00011404,0.0001206,0.00012715,0.00013368,0.0001402,0.0001467,0.00015318,0.00015965,0.00016611,0.00017255,0.00017897,0.00018538,0.00019178,0.00019816,0.00048893,0.0000131,0.00236155,-0.00133221,0.00549145,-0.00166846,-0.00027224,-0.00136779,0.0006481,0.00053509,0.00128097,0.00414895,0.00322441,0.00472494,0.006038,-0.00120234,0.00524722,0.00471807,0.00018033,0.00015086,0.00190368,0.00144423,0.00120196,0.00091672,0.0017803,0.00141735,0.0000151,-0.00184681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000684,0.00001366,0.00002047,0.00002726,0.00003403,0.00004079,0.00004753,0.00005426,0.00006096,0.00006765,0.00007433,0.00008099,0.00008763,0.00009425,0.00010087,0.00010746,0.00011404,0.0001206,0.00012715,0.00013368,0.0001402,0.0001467,0.00015318,0.00015965,0.00016611,0.00017255,0.00017897,0.00018538,0.00019178,0.00019816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/05/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0.00000684,0.00001366,0.00002047,0.00002726,0.00003403,0.00004079,0.00004753,0.00005426,0.00006096,0.00006765,0.00007433,0.00008099,0.00008763,0.00009425,0.00010087,0.00010746,0.00011404,0.0001206,0.00012715,0.00013368,0.0001402,0.0001467,0.00015318,0.00015965,0.00016611,0.00017255,0.00017897,0.00018538,0.00019178,0.00019816,,-0.00030209,,0,,,0,,,,,,,,,0,,,,,,,,0.0002722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
